"Qual.","Player","Team","POS","BA","OBP","SLG","OPS","GP","PA","AB","R","H","2B","3B","HR","RBI","HBP","BB","K","SB","CS"
0,"Teah Thies","UC Santa Barbara",NA,0.311,0.348,0.434,0.783,42,133,122,12,38,8,2,1,16,3,5,21,3,0
0,"TeAnn Bringle","Indiana State",NA,0.213,0.295,0.298,0.593,43,106,94,11,20,2,0,2,10,2,9,14,2,0
0,"Tegan Cortelletti","Ohio State",NA,0.276,0.304,0.283,0.587,43,140,127,21,35,1,0,0,7,1,5,15,18,0
0,"Terra McGowan","Oregon",NA,0.308,0.341,0.432,0.773,53,179,169,24,52,6,0,5,26,2,7,15,6,1
0,"Tess Weakly","Missouri State",NA,0.287,0.378,0.461,0.839,43,136,115,15,33,9,1,3,22,1,17,23,5,2
0,"Tevanae Tate","Texas Southern",NA,0.376,0.438,0.688,1.126,32,106,93,15,35,4,5,5,25,2,9,16,2,1
0,"Tiana Patrick","California Baptist",NA,0.314,0.371,0.467,0.837,42,119,105,11,33,5,1,3,22,0,10,12,0,0
0,"Tierney Fitzgerald","St. Bonaventure",NA,0.2,0.222,0.314,0.537,24,72,70,2,14,3,1,1,5,1,1,30,0,0
0,"Tiffany Domingue","USC Upstate",NA,0.297,0.333,0.547,0.88,40,138,128,23,38,10,2,6,33,1,7,7,4,0
0,"Tiffany Giese","Green Bay",NA,0.328,0.364,0.381,0.744,41,145,134,22,44,3,2,0,13,0,8,24,9,1
0,"Tiffany Mangiameli","Merrimack",NA,0.239,0.417,0.261,0.678,19,62,46,9,11,1,0,0,5,8,6,12,3,0
0,"Tiffany Stevens","Akron",NA,0.242,0.271,0.348,0.62,50,143,132,13,32,9,1,1,9,0,6,24,2,0
0,"Tiler Noyola","Texas A&M-Corpus Christi",NA,0.307,0.41,0.401,0.811,45,163,137,28,42,5,1,2,14,1,23,22,22,2
0,"Timberlyn Shurbutt","Samford",NA,0.322,0.338,0.552,0.89,45,155,143,22,46,13,1,6,24,2,4,20,1,1
0,"TJ Webster","Western Kentucky",NA,0.331,0.383,0.362,0.745,47,150,130,21,43,2,1,0,9,2,9,12,19,3
0,"Toni Martin","Syracuse",NA,0.198,0.271,0.397,0.668,44,133,116,15,23,3,1,6,15,0,12,43,10,1
0,"Toni Perrin","McNeese",NA,0.317,0.407,0.403,0.81,51,166,139,27,44,5,2,1,18,3,19,25,28,5
0,"Tori Alvarez-Lopez","Incarnate Word",NA,0.223,0.239,0.295,0.534,41,123,112,6,25,5,0,1,11,0,3,13,0,1
0,"Tori Gilbert","Virginia",NA,0.214,0.265,0.388,0.654,37,114,103,17,22,3,0,5,10,3,5,21,5,0
0,"Tori Mueller","UMass Lowell",NA,0.258,0.31,0.258,0.567,25,72,66,16,17,0,0,0,3,0,5,4,3,0
0,"Tricia Awald","Georgia Tech",NA,0.411,0.555,0.726,1.281,46,164,124,26,51,6,0,11,31,6,34,16,0,0
0,"Trinity Gibbs","Howard",NA,0.286,0.385,0.375,0.76,27,67,56,8,16,5,0,0,12,0,9,6,1,0
0,"Trinity Spear","Morehead State",NA,0.162,0.224,0.162,0.386,37,107,99,13,16,0,0,0,6,1,7,28,10,1
0,"Trinity Sterrett","Gardner-Webb",NA,0.208,0.288,0.208,0.496,27,86,72,6,15,0,0,0,2,0,8,24,4,0
0,"Tristen Edwards","Nebraska",NA,0.322,0.583,0.644,1.227,40,144,87,29,28,7,0,7,17,17,39,16,8,0
0,"Tuesday DerMargosian","North Texas",NA,0.394,0.439,0.542,0.981,46,156,142,29,56,9,0,4,19,0,12,4,15,3
0,"Tuli Iosefa","Norfolk State",NA,0.33,0.434,0.641,1.075,39,129,103,19,34,6,1,8,36,5,17,10,0,0
0,"Tylar Vernon","Central Arkansas",NA,0.253,0.373,0.313,0.686,44,120,99,14,25,6,0,0,10,5,14,31,8,0
0,"Tyler Goldstein","UC Santa Barbara",NA,0.193,0.254,0.252,0.506,46,130,119,10,23,7,0,0,10,1,9,19,1,0
0,"Tyra Triplett","Grambling",NA,0.237,0.297,0.305,0.602,22,67,59,11,14,2,1,0,4,1,4,8,8,0
0,"Val Rudd","Abilene Christian",NA,0.283,0.338,0.48,0.818,45,143,127,18,36,8,4,3,16,0,11,13,5,0
0,"Valerie Cagle","Clemson",NA,0.404,0.492,0.821,1.312,52,184,156,43,63,12,1,17,45,0,27,27,4,1
0,"Vanessa M. Hernandez","Fresno State",NA,0.33,0.469,0.57,1.039,40,130,100,22,33,1,1,7,29,2,26,25,2,1
0,"Venessa Gallegos","Florida International",NA,0.355,0.417,0.488,0.905,40,139,121,19,43,5,1,3,33,1,14,17,8,5
0,"Vianna Barron","Eastern Kentucky",NA,0.262,0.329,0.369,0.698,47,146,130,16,34,5,0,3,26,4,10,21,0,2
0,"Vicki Zaluske","Bradley",NA,0.278,0.368,0.398,0.766,42,129,108,15,30,7,0,2,15,5,11,21,4,2
0,"Victoria Alvarez","Creighton",NA,0.22,0.333,0.288,0.621,27,70,59,8,13,4,0,0,4,2,8,21,1,0
0,"Victoria Rodebaugh","Jacksonville",NA,0.311,0.361,0.377,0.739,48,168,151,20,47,6,2,0,17,4,9,14,4,4
0,"Victoria Zatko","LaSalle",NA,0.247,0.299,0.481,0.78,30,87,81,7,20,7,0,4,16,2,4,20,1,0
0,"Virginia Irby","Colgate",NA,0.33,0.478,0.5,0.978,32,117,88,26,29,9,0,2,17,10,16,13,2,1
0,"Walker Barbee","Pittsburgh",NA,0.214,0.3,0.388,0.688,42,110,98,8,21,2,0,5,14,0,12,23,0,0
0,"Weslyn Almond","Gardner-Webb",NA,0.293,0.402,0.341,0.744,29,101,82,8,24,4,0,0,4,3,12,10,6,1
0,"Whitney Hinton","Samford",NA,0.311,0.385,0.541,0.925,44,157,135,27,42,7,0,8,23,7,11,23,1,0
0,"Xiao Gin","Oregon State",NA,0.229,0.294,0.321,0.615,45,124,109,14,25,6,2,0,5,2,8,26,0,3
0,"Yamila Evans","Siena",NA,0.317,0.381,0.515,0.895,32,116,101,17,32,8,0,4,19,3,8,7,1,0
0,"Yazmine Romero","Youngstown State",NA,0.273,0.294,0.297,0.591,51,172,165,28,45,1,0,1,3,0,5,25,8,3
0,"Yvonne Whaley","Texas Tech",NA,0.342,0.381,0.425,0.805,44,156,146,24,50,9,0,1,15,0,9,10,8,1
0,"Zaylie Calderon","UTEP",NA,0.25,0.297,0.269,0.567,35,112,104,14,26,2,0,0,3,0,7,18,1,2
0,"Zoe Bender","Wagner",NA,0.372,0.413,0.442,0.856,33,121,113,29,42,2,3,0,4,1,7,15,4,0
0,"Zoe Hicks","Louisiana Tech",NA,0.246,0.406,0.377,0.783,49,166,130,24,32,6,1,3,12,5,30,20,4,1
0,"Zoe Jones","Texas Tech",NA,0.2,0.303,0.276,0.579,39,122,105,12,21,2,0,2,8,7,9,29,0,0
0,"Zoe Mihalicz","Eastern Kentucky",NA,0.303,0.357,0.461,0.817,52,171,152,30,46,6,0,6,27,4,11,24,1,0
0,"Zoe Schafer","SIUE",NA,0.352,0.372,0.563,0.935,39,138,128,18,45,6,0,7,29,2,4,7,1,0
0,"Zoey Keyes","Jackson State",NA,0.247,0.35,0.326,0.675,33,106,89,12,22,7,0,0,15,6,8,15,3,0
0,"Abby Robertson","California Baptist",NA,0.245,0.346,0.338,0.684,51,169,139,10,34,7,0,2,14,3,19,11,1,0
0,"Alexa Schultz","San Diego State",NA,0.267,0.361,0.578,0.938,40,135,116,20,31,7,1,9,26,2,15,24,3,1
0,"Alexis Lemus","Cal State Northridge",NA,0.289,0.357,0.395,0.752,23,85,76,7,22,5,0,1,2,2,6,15,3,1
0,"Alexis Mack","Alabama",NA,0.398,0.454,0.441,0.895,61,215,186,63,74,6,1,0,19,2,17,15,24,4
0,"Alysen Febrey","Oklahoma State",NA,0.4,0.445,0.784,1.229,60,209,185,34,74,17,0,18,60,0,19,21,3,0
0,"Bree Comer","Mercer",NA,0.238,0.371,0.317,0.688,45,127,101,13,24,5,0,1,16,1,21,25,2,1
0,"Cammy Pereira","Clemson",NA,0.295,0.324,0.417,0.74,45,141,132,21,39,3,2,3,15,2,4,23,6,0
0,"Carmyn Greenwood","Louisville",NA,0.43,0.464,0.547,1.011,50,185,172,31,74,9,1,3,29,3,8,24,11,3
0,"Casidy Chaumont","Missouri",NA,0.259,0.335,0.396,0.731,51,155,139,27,36,6,2,3,20,2,14,26,5,1
0,"Chandley Garner","East Carolina",NA,0.25,0.329,0.487,0.816,49,172,152,24,38,6,0,10,29,3,15,39,3,1
0,"Claire Blount","Campbell",NA,0.264,0.363,0.425,0.787,41,126,106,18,28,9,1,2,17,0,17,19,2,0
0,"Danielle Romanello","San Diego State",NA,0.26,0.393,0.407,0.8,44,151,123,14,32,9,0,3,16,6,21,17,0,1
0,"Daryn Haslam","Texas Southern",NA,0.278,0.4,0.367,0.767,31,97,79,11,22,3,2,0,12,1,15,15,1,0
0,"Delanie Wisz","UCLA",NA,0.296,0.368,0.636,1.003,54,185,162,23,48,13,0,14,44,3,17,19,1,1
0,"Desiree Bumpers","Arkansas-Pine Bluff",NA,0.177,0.227,0.21,0.437,24,66,62,4,11,2,0,0,3,0,4,23,1,0
0,"Destini England","Campbell",NA,0.358,0.425,0.54,0.965,47,155,137,29,49,11,7,0,16,0,16,14,20,5
0,"Georgia Blair","UCF",NA,0.282,0.404,0.549,0.953,53,171,142,24,40,5,0,11,36,1,28,25,1,1
0,"Georgia Land","North Alabama",NA,0.274,0.34,0.405,0.745,34,96,84,4,23,5,0,2,10,3,6,17,0,0
0,"Grace Chelemen","Marshall",NA,0.353,0.404,0.471,0.874,31,118,102,21,36,6,0,2,15,1,9,14,3,6
0,"Grace Mattimore","Clemson",NA,0.253,0.389,0.319,0.708,40,116,91,10,23,3,0,1,11,4,17,9,1,0
0,"Hayley Busby","Oklahoma State",NA,0.376,0.417,0.794,1.211,58,180,165,33,62,12,0,19,49,3,10,23,0,0
0,"Hope Hernandez","FGCU",NA,0.262,0.295,0.346,0.64,40,112,107,11,28,9,0,0,8,0,5,12,5,1
0,"Joirea Dumas","North Carolina Central",NA,0.333,0.377,0.601,0.979,44,151,138,15,46,10,0,9,27,0,11,10,0,0
0,"Josie Muffley","Florida State",NA,0.199,0.339,0.25,0.589,63,173,136,22,27,4,0,1,18,16,13,16,10,2
0,"Justene Molina","UCF",NA,0.234,0.278,0.298,0.577,59,139,124,13,29,5,0,1,13,3,5,9,7,2
0,"Kassidy Krupit","South Carolina",NA,0.301,0.359,0.487,0.846,52,181,156,14,47,11,0,6,45,7,11,31,1,0
0,"Kelsey Brown","Virginia Tech",NA,0.384,0.406,0.465,0.871,51,183,172,46,66,4,5,0,20,1,6,14,31,0
0,"Kennedi Sorensen","UC Riverside",NA,0.257,0.304,0.41,0.713,33,112,105,9,27,11,1,1,16,1,6,11,1,0
0,"Kennedy Johnson","UL Monroe",NA,0.296,0.357,0.384,0.741,47,145,125,16,37,6,1,1,21,5,8,9,3,0
0,"Kiana Workman","Rutgers",NA,0.206,0.248,0.29,0.538,41,116,107,7,22,6,0,1,13,0,6,23,1,1
0,"KK Crocker","UAB",NA,0.259,0.392,0.319,0.71,47,167,135,29,35,5,0,1,14,2,28,24,2,3
0,"Kylie George","Texas State",NA,0.304,0.37,0.304,0.674,40,130,115,21,35,0,0,0,5,1,11,23,9,0
0,"Kylie Norwood","Tulsa",NA,0.396,0.469,0.633,1.102,41,161,139,32,55,13,1,6,28,3,17,11,1,0
0,"Love Drumgole","Albany",NA,0.242,0.281,0.286,0.567,32,96,91,12,22,4,0,0,10,0,5,20,3,0
0,"MacKenzie Meech","Michigan State",NA,0.278,0.304,0.324,0.628,38,115,108,10,30,2,0,1,6,2,2,12,0,1
0,"Madison Carr","Utah Valley",NA,0.278,0.3,0.325,0.625,47,131,126,22,35,4,1,0,7,0,4,18,6,2
0,"Madison Kennedy","Jacksonville",NA,0.264,0.319,0.585,0.904,44,116,106,13,28,8,1,8,32,1,8,21,1,0
0,"Makinzy Herzog","Texas A&M",NA,0.352,0.427,0.653,1.081,55,199,176,44,62,15,1,12,37,3,20,21,17,4
0,"MeKenzie Saban","Saint Francis",NA,0.452,0.508,0.655,1.163,50,188,168,52,76,20,1,4,29,6,13,10,19,5
0,"Morgan Kummer","Wisconsin",NA,0.213,0.292,0.361,0.653,40,121,108,17,23,5,1,3,10,0,12,30,4,2
0,"Mya Felder","Oregon",NA,0.274,0.399,0.453,0.852,52,143,117,12,32,6,0,5,21,4,21,18,0,0
0,"Nicole Bowman","Charlotte",NA,0.321,0.428,0.504,0.931,48,159,131,28,42,7,1,5,20,3,23,20,1,1
0,"Olivia Ward","Lipscomb",NA,0.242,0.361,0.323,0.684,36,123,99,11,24,5,0,1,17,1,19,15,3,0
0,"Paola Villegas","Northern Colorado",NA,0.271,0.331,0.383,0.714,38,121,107,11,29,7,1,1,14,7,3,7,1,0
0,"Riley Sheehy","Iowa",NA,0.288,0.382,0.344,0.726,44,153,125,18,36,3,2,0,11,5,14,14,6,4
0,"Rock Benavides","Houston",NA,0.238,0.369,0.346,0.716,49,163,130,15,31,5,0,3,15,12,15,24,5,1
0,"Saige Pye","Marshall",NA,0.395,0.459,0.663,1.122,25,98,86,14,34,5,0,6,23,3,8,9,0,1
0,"Sara Lillie","San Diego State",NA,0.236,0.299,0.404,0.703,39,98,89,13,21,4,1,3,14,2,6,14,4,2
0,"Suzy Brookshire","Long Beach State",NA,0.4,0.469,0.758,1.227,41,143,120,38,48,5,4,10,49,5,14,10,4,0
0,"Sydney Stavro","Georgia State",NA,0.214,0.294,0.235,0.528,36,113,98,10,21,0,1,0,4,2,9,16,2,1
0,"Taryn Young","New Mexico",NA,0.138,0.248,0.245,0.492,42,110,94,9,13,4,0,2,8,3,11,38,1,1
0,"Tatyana Forbes","NC State",NA,0.359,0.42,0.394,0.815,46,157,142,25,51,3,1,0,13,0,15,25,14,3
0,"Taylon Snow","Oklahoma",NA,0.328,0.385,0.496,0.881,55,149,131,43,43,9,2,3,37,6,8,12,4,0
0,"Tommi Stowers","Monmouth",NA,0.366,0.423,0.634,1.057,34,104,93,14,34,13,0,4,28,1,9,10,2,0
0,"Tyler King","Auburn",NA,0.288,0.336,0.341,0.677,49,147,132,17,38,3,2,0,7,1,9,7,7,5
0,"Danielle Gibson","Arkansas",NA,0.355,0.408,0.715,1.123,50,191,172,32,61,15,1,15,51,3,14,20,0,0
0,"Kaitlyn Alderink","UL Lafayette",NA,0.34,0.426,0.438,0.864,59,192,162,42,55,13,0,1,21,9,16,14,17,1
0,"Kassidy Cross","Jacksonville",NA,0.301,0.429,0.358,0.786,49,159,123,16,37,5,1,0,9,1,28,22,3,1
0,"Katie Prebble","South Carolina",NA,0.254,0.328,0.418,0.746,44,137,122,16,31,5,0,5,20,2,12,29,1,1
0,"Katie Stettler","UNC Greensboro",NA,0.225,0.306,0.477,0.784,44,127,111,26,25,3,2,7,14,3,10,14,1,0
0,"Katie Wingerter","Illinois",NA,0.219,0.328,0.362,0.69,42,127,105,6,23,4,1,3,12,7,11,32,2,0
0,"Kayla Fredendall","Campbell",NA,0.23,0.357,0.451,0.808,46,142,113,15,26,4,0,7,25,4,20,20,1,0
0,"Kendall Talley","UL Lafayette",NA,0.343,0.4,0.47,0.87,49,151,134,39,46,8,0,3,26,13,1,17,14,4
0,"Kendyl Lindaman","Florida",NA,0.319,0.452,0.531,0.984,56,199,160,18,51,10,0,8,37,0,39,18,2,1
0,"Kimberly Wert","Missouri",NA,0.299,0.359,0.644,1.003,57,195,174,30,52,9,0,17,48,1,17,29,0,0
0,"Lauren Burke","Texas",NA,0.302,0.37,0.415,0.785,55,183,159,27,48,5,2,3,32,2,17,13,3,2
0,"Paige Rauch","Villanova",NA,0.414,0.546,0.704,1.25,52,205,152,46,63,13,2,9,43,4,45,13,6,1
0,"Kennedy Legg","Penn State",NA,0.228,0.337,0.43,0.767,33,92,79,4,18,5,1,3,9,5,8,31,0,0
0,"Alexis Hargrove","Bellarmine",NA,0.197,0.337,0.324,0.661,31,87,71,11,14,1,1,2,9,5,10,13,4,1
0,"Anna Greenwell","Bellarmine",NA,0.078,0.181,0.078,0.259,30,75,64,10,5,0,0,0,1,0,8,13,1,0
0,"Ashley Meckley","Charleston Southern",NA,0.277,0.392,0.653,1.045,35,121,101,19,28,6,1,10,20,0,19,16,8,0
0,"Bobbi Aguirre","UC San Diego",NA,0.371,0.455,0.495,0.95,35,126,105,15,39,4,0,3,20,4,12,6,4,0
0,"Carley Ziegler","Bellarmine",NA,0.194,0.229,0.239,0.467,29,73,67,3,13,3,0,0,2,1,2,15,1,0
0,"Danica Kazakoff","UC San Diego",NA,0.275,0.375,0.333,0.708,29,83,69,10,19,4,0,0,10,2,9,5,8,2
0,"Destiny Crumpley","Tarleton State",NA,0.18,0.229,0.281,0.51,45,140,128,8,23,1,0,4,24,2,7,30,0,0
0,"Georgia Capell","Tarleton State",NA,0.276,0.382,0.506,0.888,53,188,156,29,43,12,0,8,26,15,13,27,2,0
0,"Grace Werner","Bellarmine",NA,0.297,0.396,0.319,0.715,30,106,91,21,27,2,0,0,1,1,14,17,11,2
0,"Hannah Hughbanks","Utah Tech",NA,0.401,0.479,0.655,1.134,44,167,142,35,57,18,0,6,28,0,22,25,2,1
0,"Hannah Webb","Bellarmine",NA,0.252,0.278,0.288,0.567,37,123,111,7,28,4,0,0,8,0,4,11,0,0
0,"Hattie Hartman","Bellarmine",NA,0.169,0.233,0.241,0.474,33,90,83,3,14,6,0,0,2,0,7,18,0,0
0,"Isabel Lavrov","UC San Diego",NA,0.269,0.343,0.398,0.741,35,112,93,13,25,7,1,1,16,3,8,8,6,0
0,"Kasey Crawford","Utah Tech",NA,0.298,0.345,0.435,0.781,42,139,124,13,37,11,0,2,22,0,11,18,4,4
0,"Keila Bosinger","UC San Diego",NA,0.31,0.4,0.442,0.842,35,131,113,27,35,6,0,3,8,8,9,14,6,3
0,"Kirsten Quigley","Utah Tech",NA,0.238,0.306,0.257,0.564,44,117,101,21,24,2,0,0,8,0,10,15,3,2
0,"Malory Eldredge","Utah Tech",NA,0.356,0.377,0.492,0.869,41,142,132,20,47,8,2,2,28,1,4,13,5,0
0,"Meagan Anders","Utah Tech",NA,0.324,0.406,0.566,0.972,44,166,145,32,47,12,1,7,28,2,18,27,8,2
0,"Mikaela Thomson","Utah Tech",NA,0.325,0.42,0.651,1.071,44,151,126,24,41,8,0,11,47,4,18,28,0,2
0,"Miranda Pruitt","Tarleton State",NA,0.155,0.248,0.381,0.629,44,112,97,12,15,1,0,7,20,8,4,36,0,0
0,"Morgan Medford","Tarleton State",NA,0.245,0.347,0.299,0.646,53,174,147,21,36,4,2,0,11,3,21,33,2,0
0,"Peyton Robinson","New Mexico",NA,0.25,0.296,0.274,0.57,45,141,124,19,31,3,0,0,3,0,9,21,4,1
0,"Shea Clements","Utah Tech",NA,0.299,0.381,0.445,0.826,44,156,137,25,41,11,0,3,30,2,16,18,6,1
0,"Sherriah Harrington","UC San Diego",NA,0.311,0.392,0.5,0.892,33,121,106,24,33,8,0,4,23,6,8,11,5,1
0,"Sophia Real","UC San Diego",NA,0.255,0.345,0.296,0.641,35,127,98,8,25,2,1,0,8,3,11,10,0,1
0,"Sydney Young","Bellarmine",NA,0.237,0.275,0.361,0.635,37,105,97,4,23,6,0,2,16,1,4,26,0,0
0,"Dayna Denner","Toledo",NA,0.421,0.55,0.834,1.385,53,190,145,28,61,19,1,13,37,6,37,26,1,0
0,"Hallie Saintignan","Tarleton State",NA,0.254,0.297,0.261,0.558,52,154,138,18,35,1,0,0,9,0,9,14,6,1
0,"Kaitlyn Kelley","UT Martin",NA,0.338,0.373,0.742,1.114,46,164,151,26,51,10,0,17,48,0,9,20,0,0
0,"Kyndal Pirtle","Tulsa",NA,0.224,0.286,0.263,0.549,31,85,76,15,17,1,1,0,7,0,7,13,5,1
0,"Madie Green","Louisiana Tech",NA,0.297,0.397,0.5,0.897,44,145,118,21,35,8,2,4,22,3,18,27,5,1
0,"Shaylee Alani","Abilene Christian",NA,0.306,0.338,0.44,0.778,46,142,134,16,41,12,0,2,26,1,6,27,3,0
0,"Avery Miloch","Abilene Christian",NA,0.241,0.299,0.474,0.772,47,146,133,21,32,4,0,9,19,0,11,34,3,0
0,"Kiyah Garrett","Charlotte",NA,0.265,0.327,0.445,0.773,49,171,155,17,41,13,0,5,35,2,13,26,0,0
0,"Chevelle Sartin","North Dakota",NA,0.193,0.27,0.319,0.588,50,154,135,16,26,9,1,2,14,10,5,22,1,0
0,"Billie Andrews","Nebraska",NA,0.315,0.367,0.517,0.885,44,159,143,32,45,4,2,7,31,2,11,30,10,4
0,"Kaylin Kinney","Nebraska",NA,0.238,0.344,0.425,0.769,37,93,80,8,19,3,0,4,11,2,11,21,0,0
0,"Madison Dudek","Akron",NA,0.193,0.255,0.29,0.544,52,164,145,12,28,7,2,1,10,1,11,29,3,0
0,"Serena Herbranson","Alabama A&M",NA,0.256,0.264,0.322,0.586,30,97,90,6,23,4,1,0,8,0,1,9,1,1
0,"Esperanza Coe","Alabama A&M",NA,0.314,0.352,0.535,0.887,29,91,86,11,27,4,0,5,17,0,5,13,1,0
0,"Marsha Hunt","Alcorn State",NA,0.281,0.314,0.385,0.699,29,102,96,12,27,7,0,1,21,0,5,10,1,0
0,"Kayt Houston","Appalachian State",NA,0.326,0.387,0.504,0.89,43,152,135,12,44,8,2,4,24,3,11,22,0,1
0,"Carlie Scupin","Arizona",NA,0.343,0.412,0.612,1.024,54,153,134,21,46,7,1,9,38,1,16,26,0,0
0,"Keely Huffine","Arkansas",NA,0.167,0.268,0.292,0.56,53,147,120,20,20,0,0,5,11,6,11,37,1,0
0,"Sydney Cox","Auburn",NA,0.256,0.355,0.355,0.71,47,145,121,11,31,9,0,1,12,2,17,20,3,2
0,"Makayla Packer","Auburn",NA,0.303,0.384,0.444,0.828,42,117,99,19,30,3,1,3,15,3,10,27,16,0
0,"Violet Zavodnik","BYU",NA,0.414,0.516,0.803,1.319,55,187,152,43,63,10,5,13,48,12,21,25,16,2
0,"Kayla Lissy","Ball State",NA,0.366,0.432,0.559,0.991,49,163,145,43,53,4,9,2,18,3,14,25,18,3
0,"Zadie LaValley","Baylor",NA,0.204,0.328,0.311,0.639,43,125,103,5,21,5,0,2,19,1,19,25,1,0
0,"Carson Goatley","Bellarmine",NA,0.121,0.192,0.182,0.374,28,73,66,1,8,1,0,1,5,0,6,17,0,0
0,"Kaley Varner","Belmont",NA,0.194,0.231,0.33,0.562,38,108,103,10,20,3,1,3,14,0,5,35,0,1
0,"Jordyn Hutchins","Boise State",NA,0.276,0.353,0.534,0.888,44,133,116,20,32,7,1,7,30,3,12,24,5,1
0,"Nicole Giery","Boston College",NA,0.231,0.287,0.308,0.594,45,146,130,13,30,7,0,1,13,4,7,22,1,0
0,"Lauren Keleher","Boston University",NA,0.339,0.438,0.47,0.908,40,140,115,23,39,3,3,2,15,2,19,9,2,0
0,"Jayme Gross","Brown",NA,0.167,0.167,0.167,0.333,2,6,6,0,1,0,0,0,0,0,0,0,0,0
0,"Trystan Salvador","Bryant",NA,0.255,0.317,0.291,0.608,24,60,55,5,14,0,1,0,3,1,4,14,2,3
0,"Niki Mabry","Bucknell",NA,0.243,0.312,0.243,0.555,27,79,70,7,17,0,0,0,2,0,7,14,6,1
0,"Zoie Smith","Bucknell",NA,0.261,0.313,0.523,0.835,29,96,88,12,23,5,0,6,22,1,6,15,0,0
0,"Noelle Gardon","Bucknell",NA,0.118,0.233,0.118,0.351,25,61,51,5,6,0,0,0,2,1,7,19,1,1
0,"Madison Fernimen","Buffalo",NA,0.2,0.265,0.319,0.583,51,151,135,18,27,7,0,3,12,3,10,34,6,1
0,"Rachel Steffan","Buffalo",NA,0.308,0.481,0.519,1,53,183,133,30,41,5,1,7,28,16,31,39,19,4
0,"Hannah Becerra","Cal State Fullerton",NA,0.356,0.439,0.763,1.202,50,158,135,38,48,9,2,14,47,3,18,14,9,3
0,"KK Humphreys","Cal State Fullerton",NA,0.366,0.413,0.627,1.039,51,161,142,33,52,10,0,9,35,2,12,16,15,3
0,"Peyton Toto","Cal State Fullerton",NA,0.282,0.327,0.466,0.793,45,112,103,13,29,7,0,4,19,3,4,15,4,1
0,"Mia Alvarez","California Baptist",NA,0.163,0.226,0.184,0.41,50,108,98,9,16,2,0,0,6,0,8,21,1,1
0,"Ashley McBay","California Baptist",NA,0.286,0.301,0.341,0.642,52,187,182,28,52,6,2,0,14,0,4,21,9,0
0,"Maile Olsen","California Baptist",NA,0.195,0.267,0.297,0.564,47,136,118,10,23,10,1,0,15,2,10,23,0,0
0,"Delaney McDilda","Campbell",NA,0.279,0.408,0.433,0.84,47,133,104,15,29,3,2,3,25,3,21,26,2,0
0,"Sydney Costan","Canisius",NA,0.304,0.453,0.424,0.877,35,118,92,17,28,5,0,2,16,5,20,20,2,0
0,"Gianna Fazzolari","Canisius",NA,0.27,0.308,0.459,0.767,36,130,122,15,33,9,1,4,27,1,6,18,1,1
0,"Destiny Falquez","Canisius",NA,0.241,0.365,0.367,0.732,32,96,79,8,19,4,0,2,16,0,16,16,0,0
0,"Tremere Harris","Central Arkansas",NA,0.33,0.394,0.357,0.75,49,128,115,23,38,3,0,0,9,1,11,21,26,4
0,"Kristen Whitehouse","Central Arkansas",NA,0.285,0.333,0.465,0.799,56,159,144,19,41,8,0,6,22,5,6,28,1,0
0,"Paige Stringer","Central Connecticut",NA,0.336,0.433,0.701,1.134,38,127,107,24,36,6,0,11,36,0,19,35,1,1
0,"Abbey Tolmie","Central Michigan",NA,0.355,0.406,0.434,0.84,47,169,152,34,54,9,0,1,15,2,11,14,3,3
0,"Kailey Snell","Chattanooga",NA,0.283,0.377,0.326,0.703,35,110,92,14,26,4,0,0,11,3,11,17,4,1
0,"Courtney Ball","Chattanooga",NA,0.303,0.364,0.404,0.768,37,124,99,12,30,7,0,1,12,2,8,16,1,2
0,"Adison Keylon","Chattanooga",NA,0.193,0.294,0.261,0.555,32,109,88,13,17,3,0,1,9,2,11,22,2,0
0,"Liz Rodebaugh","Chattanooga",NA,0.242,0.265,0.364,0.628,34,104,99,8,24,7,1,1,14,2,1,16,3,0
0,"McKenzie Clark","Clemson",NA,0.355,0.431,0.639,1.07,52,195,169,47,60,9,6,9,29,5,19,14,23,6
0,"Kiera Frascone","Cleveland State",NA,0.238,0.311,0.254,0.565,41,137,122,17,29,2,0,0,3,0,13,20,20,1
0,"Jenna Deang","Cleveland State",NA,0.192,0.241,0.202,0.443,45,115,104,11,20,1,0,0,2,1,6,27,4,0
0,"Kara Fusco","Colgate",NA,0.256,0.279,0.439,0.718,31,89,82,7,21,6,0,3,11,0,3,19,0,0
0,"Shealyn Starks","College of Charleston",NA,0.268,0.311,0.339,0.65,39,121,112,10,30,3,1,1,14,0,7,21,3,2
0,"Aniz Roman","College of Charleston",NA,0.265,0.345,0.357,0.703,35,111,98,12,26,5,2,0,2,2,10,21,5,1
0,"Mia Dittoe","College of Charleston",NA,0.231,0.266,0.279,0.545,36,111,104,10,24,2,0,1,9,0,5,10,5,0
0,"Ashley York","Colorado State",NA,0.263,0.301,0.411,0.711,33,106,95,15,25,2,3,2,15,0,6,17,8,0
0,"Jana Sanden","Connecticut",NA,0.333,0.46,0.592,1.052,42,150,120,22,40,7,0,8,34,14,15,31,7,0
0,"Isabella Zalba","Coppin State",NA,0.25,0.353,0.431,0.783,30,86,72,11,18,3,2,2,18,1,11,8,0,1
0,"Taylor Erschen","Dayton",NA,0.24,0.257,0.27,0.527,44,106,100,2,24,3,0,0,13,1,2,15,0,0
0,"Megan Ward","Dayton",NA,0.411,0.445,0.479,0.924,47,175,163,28,67,4,2,1,8,0,10,16,9,4
